sensor_14,sensor_11,sensor_16,sensor_17,sensor_9,sensor_3,sensor_15,sensor_4
7873.84,36.86,0.02,308,8015.87,1265.25,10.8935,1053.85
8140.14,47.72,0.03,394,9059.0,1587.28,8.4799,1411.91
8131.03,45.55,0.03,370,8777.88,1500.63,8.6972,1312.04
8082.14,42.2,0.02,333,8317.27,1356.06,9.3927,1134.05
8086.98,42.18,0.02,332,8323.37,1348.22,9.3765,1130.07
8065.93,44.53,0.02,364,8727.59,1490.44,9.2673,1261.44
8139.16,47.79,0.03,392,9063.54,1592.04,8.4553,1406.53
8083.35,42.49,0.02,331,8321.65,1351.29,9.3885,1131.77
8139.19,45.48,0.03,370,8784.77,1505.74,8.6732,1311.9
8067.09,42.03,0.02,334,8354.19,1365.82,9.3415,1127.48
8064.41,44.41,0.02,364,8725.77,1480.07,9.241,1250.21
8088.45,42.18,0.02,331,8329.41,1352.81,9.3682,1127.16
8063.25,44.56,0.02,366,8730.73,1487.47,9.2538,1253.87
8137.49,45.6,0.03,372,8786.5,1504.8,8.6888,1318.89
8142.45,47.5,0.03,393,9057.56,1598.32,8.4216,1414.42
8087.9,42.37,0.02,331,8325.49,1354.17,9.4037,1128.78
8072.37,42.08,0.02,334,8360.89,1366.61,9.3698,1132.7
8083.79,42.3,0.02,330,8325.35,1350.74,9.3931,1128.33
8063.56,44.59,0.02,367,8731.74,1488.06,9.2035,1257.99
8060.42,44.69,0.02,366,8719.26,1490.25,9.2505,1255.61
8096.13,42.12,0.02,332,8332.89,1358.58,9.3764,1127.87
8090.33,42.27,0.02,331,8334.07,1352.98,9.3632,1134.77
8145.07,47.59,0.03,395,9071.83,1587.46,8.4524,1404.1
8136.08,45.58,0.03,370,8787.04,1508.54,8.7066,1324.96
8072.37,44.44,0.02,366,8725.54,1494.57,9.2398,1254.84
8064.68,44.59,0.02,366,8724.89,1489.23,9.2448,1257.53
8085.52,42.43,0.02,331,8331.74,1356.24,9.3435,1132.12
8139.46,45.49,0.03,370,8791.93,1499.15,8.6321,1318.69
8135.35,45.66,0.03,371,8776.29,1499.55,8.6877,1316.02
8144.01,47.53,0.03,394,9063.84,1592.04,8.4478,1408.67
8091.54,42.2,0.02,332,8326.67,1358.03,9.4274,1126.95
8074.3,41.98,0.02,334,8370.38,1373.67,9.3356,1136.68
7883.77,36.77,0.02,307,8013.71,1263.7,10.9154,1062.69
8136.01,45.64,0.03,370,8786.51,1504.96,8.6645,1325.06
8092.77,42.33,0.02,332,8330.49,1357.16,9.4048,1131.72
8073.4,42.18,0.02,335,8349.22,1370.56,9.3741,1123.74
8073.39,42.09,0.02,336,8357.36,1361.18,9.3733,1137.43
8074.61,42.01,0.02,334,8365.67,1365.38,9.3651,1127.74
8074.55,42.16,0.02,336,8363.76,1369.15,9.3432,1132.75
8088.57,42.43,0.02,332,8329.44,1354.24,9.3839,1132.99
7882.28,36.93,0.02,308,8019.46,1264.94,10.9734,1053.3
8141.44,47.68,0.03,393,9062.72,1589.75,8.4154,1411.69
8072.32,44.54,0.02,365,8735.94,1488.15,9.2333,1258.96
8139.79,45.55,0.03,370,8795.29,1507.41,8.701,1318.65
8090.74,42.35,0.02,331,8337.13,1354.11,9.3526,1126.9
8146.71,47.56,0.03,394,9063.63,1594.13,8.456,1411.68
7882.11,36.93,0.02,308,8022.56,1261.89,10.9517,1046.31
8068.25,44.47,0.03,366,8739.2,1483.73,9.2572,1255.8
7882.64,37.1,0.02,308,8020.96,1261.39,10.9444,1051.36
8084.16,42.26,0.02,336,8365.19,1377.94,9.3415,1140.19
8146.15,47.64,0.03,394,9069.11,1588.91,8.4805,1412.47
8090.99,42.31,0.02,331,8334.94,1353.4,9.4254,1134.14
8143.23,47.63,0.03,394,9063.22,1595.5,8.5088,1414.95
7887.42,36.9,0.02,308,8018.74,1265.49,10.9184,1054.1
8093.86,42.01,0.02,331,8340.71,1365.1,9.4063,1133.06
8097.7,42.35,0.02,331,8341.62,1355.41,9.3647,1134.98
8143.36,45.61,0.03,372,8801.16,1507.03,8.685,1319.27
8142.61,45.75,0.03,371,8791.69,1508.53,8.6983,1316.49
8078.7,42.41,0.02,335,8361.76,1375.08,9.3572,1138.64
8096.73,42.25,0.02,332,8339.19,1354.85,9.3468,1134.1
8074.85,44.56,0.03,366,8737.16,1484.6,9.2378,1257.7
8098.8,42.47,0.02,333,8345.16,1357.54,9.3951,1133.68
8099.94,42.33,0.02,334,8341.52,1353.58,9.3517,1128.76
7889.41,36.88,0.02,308,8025.68,1266.63,10.9708,1049.27
8074.58,44.43,0.02,367,8746.97,1487.94,9.274,1257.77
8100.19,42.31,0.02,332,8344.07,1354.37,9.3858,1138.85
8102.4,42.39,0.02,333,8342.43,1361.12,9.4023,1129.34
8150.72,47.65,0.03,396,9072.86,1590.35,8.4754,1418.73
8078.27,42.19,0.02,336,8371.74,1368.17,9.3598,1133.92
7885.69,36.97,0.02,309,8028.55,1269.52,10.9269,1057.86
8101.15,42.12,0.02,331,8341.11,1365.14,9.4015,1136.85
7890.4,36.87,0.02,308,8031.49,1264.09,10.9891,1059.1
7894.82,36.97,0.02,309,8029.89,1259.79,10.9369,1053.29
7889.49,37.05,0.02,306,8030.11,1269.74,10.948,1052.37
8101.39,42.38,0.02,331,8342.43,1363.16,9.393,1131.42
8073.75,44.48,0.02,366,8748.62,1489.65,9.2792,1256.86
8157.36,47.78,0.03,395,9078.61,1596.65,8.4886,1426.43
8090.88,44.69,0.02,366,8752.94,1488.19,9.2755,1259.4
8108.24,42.36,0.02,333,8340.84,1355.69,9.3984,1137.22
8090.45,42.1,0.02,337,8379.84,1373.63,9.3874,1142.5
7896.68,37.05,0.02,308,8035.94,1264.69,10.9627,1054.9
8080.87,42.24,0.02,336,8373.72,1373.62,9.3663,1138.73
8103.13,42.43,0.02,335,8347.31,1363.12,9.3853,1139.69
7890.93,36.72,0.02,309,8032.15,1273.03,10.9655,1052.62
8153.32,47.88,0.03,396,9091.27,1593.82,8.4989,1417.5
8105.07,42.49,0.02,332,8351.52,1361.39,9.4097,1129.89
7897.09,37.14,0.02,309,8034.83,1264.18,10.9702,1052.62
8091.67,42.25,0.02,335,8376.34,1374.6,9.3554,1134.57
8161.65,47.89,0.03,394,9088.16,1599.1,8.4769,1422.05
8108.46,42.52,0.02,333,8353.78,1359.12,9.4187,1131.54
8084.56,44.87,0.03,367,8754.29,1489.41,9.2701,1263.01
8084.46,44.67,0.03,367,8759.58,1490.97,9.2744,1264.65
8113.69,42.37,0.02,333,8356.9,1361.08,9.4174,1138.91
8162.13,47.73,0.03,395,9089.55,1599.06,8.4754,1418.97
8159.0,45.86,0.03,371,8809.88,1512.73,8.7147,1317.7
8088.93,44.56,0.03,367,8758.63,1495.87,9.305,1262.08
8110.86,42.46,0.02,335,8355.09,1361.91,9.4078,1138.81
8096.03,42.26,0.02,336,8386.74,1375.96,9.3574,1138.95
8157.32,45.82,0.03,370,8821.18,1504.9,8.7179,1320.4
8093.83,44.66,0.03,367,8759.89,1497.56,9.2701,1266.57
8118.42,42.37,0.02,333,8358.56,1357.11,9.3911,1145.71
8161.09,45.98,0.03,372,8825.99,1515.42,8.692,1322.03
8154.76,45.9,0.03,372,8817.1,1510.49,8.7491,1321.26
8161.56,45.64,0.03,372,8821.41,1507.24,8.7344,1325.55
8118.18,42.61,0.02,333,8363.43,1358.45,9.4391,1138.72
8093.15,44.84,0.03,367,8771.68,1497.34,9.3026,1266.94
8120.54,42.59,0.02,332,8363.57,1356.3,9.4092,1132.06
8172.04,47.83,0.03,395,9106.79,1592.63,8.5173,1423.06
8164.02,45.82,0.03,373,8818.11,1508.67,8.7107,1325.77
8117.77,42.73,0.02,332,8367.14,1361.44,9.4443,1138.41
8124.46,42.38,0.02,333,8372.82,1363.56,9.4001,1145.13
8169.75,47.88,0.03,395,9105.02,1600.03,8.506,1419.36
8171.91,45.98,0.03,371,8827.99,1512.13,8.7203,1319.13
8100.08,44.76,0.03,367,8761.78,1495.11,9.2901,1263.72
8102.83,44.82,0.03,367,8779.91,1490.87,9.3118,1265.3
8094.69,44.9,0.03,368,8764.94,1490.55,9.3084,1266.84
8127.44,42.66,0.02,334,8369.96,1369.65,9.4371,1140.76
7907.1,37.28,0.02,308,8049.13,1273.21,11.0244,1065.61
8109.03,44.77,0.03,368,8769.71,1490.91,9.3101,1269.49
8115.82,42.12,0.02,335,8406.2,1373.09,9.4,1142.63
8111.55,42.4,0.02,336,8404.74,1372.8,9.3748,1148.89
8132.27,42.66,0.02,333,8369.34,1362.05,9.4499,1142.11
8111.33,42.39,0.02,337,8402.67,1374.51,9.3693,1147.53
8119.68,42.59,0.02,336,8402.22,1379.6,9.4003,1147.97
8133.02,42.44,0.02,332,8380.36,1365.86,9.4334,1140.16
8174.47,46.06,0.03,372,8838.9,1515.84,8.7488,1325.77
8134.06,42.61,0.02,334,8385.18,1367.89,9.4343,1143.42
8122.36,42.51,0.02,339,8411.98,1371.11,9.3971,1148.79
8109.18,45.15,0.03,367,8783.19,1499.12,9.3469,1265.83
8183.41,46.05,0.03,376,8845.71,1517.91,8.7141,1326.67
8125.7,42.39,0.02,336,8406.77,1379.31,9.3916,1148.28
8194.04,48.07,0.03,396,9135.26,1605.08,8.5133,1426.61
8193.48,48.14,0.03,398,9124.19,1598.52,8.5445,1435.33
8194.98,48.12,0.03,397,9134.25,1604.31,8.4912,1433.57
8196.17,48.23,0.03,396,9127.43,1610.87,8.516,1431.45
8196.84,48.18,0.03,398,9129.99,1601.3,8.5129,1421.53
7869.22,36.55,0.02,306,7996.15,1266.55,10.8576,1038.78
7864.49,36.64,0.02,308,8001.95,1263.78,10.8733,1039.92
7863.5,36.56,0.02,304,8006.52,1253.18,10.836,1037.5
8078.23,41.85,0.02,330,8309.06,1359.79,9.3306,1119.05
8054.25,43.92,0.02,363,8709.68,1473.21,9.1805,1241.65
8124.99,45.13,0.03,368,8778.46,1500.98,8.6084,1306.96
8062.2,41.69,0.02,334,8345.82,1366.7,9.3188,1122.6
7872.1,36.82,0.02,307,8005.43,1262.93,10.8697,1048.3
8080.51,41.79,0.02,331,8303.82,1355.34,9.3734,1117.02
7866.29,36.42,0.02,307,7996.66,1251.53,10.8894,1045.56
7870.29,36.68,0.02,305,8005.4,1262.8,10.8641,1046.14
7869.57,36.59,0.02,306,8003.62,1262.56,10.8857,1038.44
8053.08,44.41,0.02,365,8712.04,1476.17,9.1666,1249.06
7864.2,36.66,0.02,305,7998.0,1260.17,10.8863,1043.13
8073.68,41.93,0.02,330,8307.45,1349.74,9.3324,1120.25
8056.22,44.18,0.02,363,8713.01,1485.32,9.1352,1254.15
8130.81,47.28,0.03,392,9052.84,1587.55,8.4191,1404.57
8052.41,44.12,0.02,364,8714.8,1481.9,9.2042,1249.5
8125.95,45.32,0.03,368,8766.78,1498.84,8.6236,1303.75
7865.71,36.81,0.02,307,7998.28,1269.4,10.8879,1039.74
8052.58,44.26,0.02,365,8719.5,1476.07,9.1792,1252.92
8065.52,41.74,0.02,334,8337.66,1355.07,9.2933,1126.89
8056.56,44.42,0.02,364,8717.98,1481.39,9.1945,1247.51
8081.0,41.83,0.02,331,8310.86,1346.63,9.3182,1123.74
8076.2,42.03,0.02,331,8308.33,1357.63,9.3383,1122.21
8061.86,41.79,0.02,335,8341.85,1363.55,9.2964,1122.97
8079.85,41.94,0.02,331,8313.97,1346.75,9.3234,1119.59
8075.06,41.98,0.02,330,8306.29,1348.19,9.3895,1121.89
8052.0,44.26,0.02,363,8710.21,1487.01,9.2327,1242.8
8127.35,45.32,0.03,368,8770.77,1498.49,8.6287,1302.29
8122.76,45.5,0.03,368,8771.68,1503.65,8.6705,1304.62
8124.73,45.29,0.03,370,8776.72,1493.97,8.6195,1296.76
8075.54,42.14,0.02,332,8314.31,1349.98,9.3563,1122.97
8050.46,44.23,0.02,365,8714.53,1479.49,9.1851,1248.38
8059.98,41.78,0.02,333,8342.7,1363.78,9.3107,1121.58
8079.33,41.98,0.02,331,8323.74,1345.21,9.3288,1123.23
8062.07,41.66,0.02,332,8340.35,1362.86,9.2776,1128.77
8058.25,41.71,0.02,335,8342.37,1354.41,9.3035,1121.57
8119.26,45.35,0.03,367,8770.52,1497.22,8.6565,1310.03
8123.72,45.26,0.03,368,8774.57,1499.44,8.6084,1302.34
8077.43,42.05,0.02,330,8316.61,1351.78,9.3461,1124.72
8072.19,41.83,0.02,330,8307.59,1348.37,9.35,1120.76
8126.51,47.3,0.03,390,9051.1,1589.08,8.4085,1400.22
8126.89,45.13,0.03,369,8768.97,1500.52,8.6308,1298.26
8076.43,41.98,0.02,330,8319.15,1352.57,9.3471,1122.47
8057.84,44.2,0.02,366,8727.79,1486.43,9.2165,1244.36
8128.03,45.21,0.03,369,8769.33,1502.64,8.6318,1305.79
8131.91,47.39,0.03,393,9050.6,1585.42,8.422,1400.28
7872.59,36.71,0.02,306,8003.97,1255.1,10.882,1047.0
7870.53,36.7,0.02,305,8000.57,1256.06,10.8757,1042.66
8076.14,42.08,0.02,330,8315.86,1347.75,9.385,1124.0
7870.94,36.73,0.02,307,8001.46,1259.7,10.8597,1047.42
8057.97,44.27,0.02,363,8712.56,1484.32,9.2134,1243.05
8125.71,45.29,0.03,367,8769.95,1494.55,8.6268,1309.55
8076.53,41.94,0.02,331,8309.18,1348.26,9.3475,1117.62
8057.87,44.29,0.02,364,8716.84,1477.11,9.2027,1245.64
7868.77,36.67,0.02,307,8006.51,1258.72,10.8566,1046.26
8052.21,44.35,0.02,364,8720.88,1480.7,9.1999,1243.3
8076.95,42.1,0.02,331,8308.88,1357.55,9.3437,1118.31
8136.72,47.22,0.03,391,9051.31,1590.11,8.4057,1403.98
8081.17,41.99,0.02,331,8314.8,1348.54,9.3315,1127.55
8052.82,44.28,0.02,363,8722.18,1482.76,9.2302,1241.06
8072.78,41.81,0.02,330,8315.8,1349.7,9.3416,1119.08
8129.67,47.5,0.03,390,9048.31,1585.02,8.3993,1401.69
8080.91,41.91,0.02,329,8311.65,1350.42,9.3283,1123.64
8126.81,45.41,0.03,371,8774.13,1495.66,8.6357,1304.6
8121.83,45.14,0.03,369,8776.63,1497.03,8.6353,1304.54
7868.73,36.58,0.02,305,8009.1,1264.39,10.9197,1044.5
8131.1,47.35,0.03,392,9046.25,1585.27,8.3987,1400.31
8060.05,44.2,0.02,364,8719.68,1489.03,9.2233,1243.85
8076.31,42.01,0.02,328,8320.53,1351.11,9.3405,1128.16
8077.73,41.95,0.02,331,8318.1,1349.96,9.32,1121.98
8082.09,41.85,0.02,330,8324.25,1350.1,9.3697,1119.14
8057.12,44.26,0.02,365,8721.86,1481.48,9.227,1249.06
8083.84,41.91,0.02,331,8317.47,1349.67,9.3709,1119.33
8054.81,44.45,0.02,364,8717.82,1483.56,9.1743,1247.08
8065.85,41.98,0.02,334,8346.35,1364.68,9.2865,1133.25
7873.55,36.58,0.02,306,8002.14,1255.81,10.9074,1046.68
8060.74,44.26,0.02,365,8717.21,1482.25,9.2038,1249.06
8068.31,41.74,0.02,334,8349.62,1365.56,9.3159,1128.97
7867.69,36.62,0.02,306,8007.7,1251.6,10.8662,1046.88
8125.28,45.1,0.03,366,8774.4,1507.19,8.6507,1304.05
8127.49,45.18,0.03,366,8773.1,1500.48,8.6391,1308.04
8133.77,45.29,0.03,371,8781.3,1506.58,8.6172,1305.35
8125.95,45.18,0.03,369,8769.14,1503.15,8.6203,1301.17
7873.55,36.64,0.02,308,8007.23,1257.15,10.8773,1044.42
8064.75,41.71,0.02,334,8346.08,1366.03,9.2992,1131.4
8132.93,47.37,0.03,393,9048.01,1589.7,8.449,1406.52
8080.18,42.03,0.02,330,8316.33,1357.97,9.3601,1114.04
8090.06,41.97,0.02,330,8323.2,1354.58,9.3633,1120.05
8063.5,41.79,0.02,334,8345.36,1354.61,9.287,1126.72
8130.47,47.47,0.03,393,9054.16,1589.72,8.4036,1401.76
8065.43,41.85,0.02,334,8352.98,1360.0,9.353,1125.99
8136.54,47.37,0.03,393,9055.72,1585.52,8.454,1406.87
8067.24,41.91,0.02,332,8349.36,1361.82,9.2857,1129.47
8072.71,41.92,0.02,334,8349.47,1371.21,9.3031,1132.1
8062.17,41.82,0.02,333,8351.73,1362.68,9.3035,1127.64
8057.92,44.12,0.02,365,8722.89,1487.69,9.2031,1250.55
8134.94,45.31,0.03,369,8774.06,1503.66,8.6088,1303.97
8087.86,42.16,0.02,328,8319.0,1350.2,9.372,1121.76
8086.57,41.99,0.02,331,8322.88,1349.06,9.3509,1131.85
8062.33,44.44,0.02,364,8720.98,1483.85,9.2087,1253.44
8133.25,45.49,0.03,368,8782.01,1503.27,8.6259,1316.52
8087.8,42.02,0.02,330,8316.76,1356.82,9.3836,1127.02
7875.32,36.77,0.02,307,8017.54,1265.79,10.9007,1047.1
8065.3,44.34,0.02,365,8718.07,1481.29,9.2282,1258.35
8059.96,44.35,0.02,364,8724.37,1489.44,9.233,1249.54
8081.64,42.06,0.02,330,8317.98,1356.42,9.3406,1129.41
8085.04,42.02,0.02,330,8324.32,1351.14,9.3635,1122.44
8068.97,41.79,0.02,335,8352.6,1368.91,9.3073,1123.71
8133.23,45.46,0.03,368,8783.43,1502.97,8.669,1300.8
8130.76,45.36,0.03,369,8782.21,1506.26,8.6634,1312.06
8088.11,42.02,0.02,330,8326.02,1349.69,9.3506,1127.72
8069.34,41.9,0.02,334,8351.28,1358.46,9.2969,1128.69
8066.23,44.39,0.02,365,8720.29,1481.85,9.2077,1247.99
8137.71,47.39,0.03,393,9060.04,1583.86,8.4361,1403.12
8138.77,47.49,0.03,393,9060.91,1594.61,8.423,1407.21
8086.71,41.94,0.02,330,8323.64,1351.46,9.3953,1127.05
8085.51,42.08,0.02,330,8323.56,1349.69,9.3594,1128.41
8065.9,44.34,0.02,366,8724.57,1482.97,9.2424,1252.96
8069.63,44.3,0.02,366,8733.47,1482.13,9.1955,1248.49
8081.96,42.18,0.02,330,8328.18,1358.0,9.3529,1121.74
8063.38,44.45,0.02,367,8726.76,1482.51,9.2167,1257.95
8136.99,47.42,0.03,391,9066.16,1586.35,8.4451,1408.27
8077.83,42.01,0.02,334,8360.3,1361.97,9.3201,1136.35
8070.07,41.79,0.02,333,8350.91,1365.66,9.3114,1129.72
8068.84,44.4,0.02,365,8736.37,1487.45,9.2234,1254.2
8065.68,44.41,0.02,366,8726.97,1485.14,9.2296,1252.79
8092.3,42.16,0.02,330,8325.62,1352.0,9.3735,1125.33
8137.09,47.54,0.03,392,9058.45,1590.14,8.4496,1406.89
8135.64,45.34,0.03,369,8784.02,1504.86,8.6799,1311.74
7875.73,36.58,0.02,308,8013.58,1267.25,10.9129,1053.49
7880.53,36.63,0.02,307,8012.42,1268.36,10.9411,1050.46
7877.72,36.79,0.02,306,8017.57,1269.97,10.8726,1047.3
8136.2,45.38,0.03,370,8783.44,1503.49,8.7071,1314.27
8081.33,42.05,0.02,336,8364.3,1368.67,9.2916,1128.87
8077.03,42.02,0.02,335,8359.7,1366.79,9.325,1130.35
8097.95,42.19,0.02,331,8325.74,1354.75,9.3926,1129.67
8089.93,42.29,0.02,331,8336.28,1353.05,9.3937,1121.75
8139.88,45.38,0.03,371,8790.44,1503.48,8.6891,1317.11
8093.06,42.01,0.02,333,8330.11,1350.08,9.3667,1118.9
8095.08,42.09,0.02,331,8325.72,1356.76,9.3818,1135.07
8146.09,45.55,0.03,371,8786.17,1507.46,8.6425,1318.54
8098.44,42.12,0.02,332,8334.42,1352.36,9.3685,1127.27
7886.18,36.83,0.02,307,8016.87,1260.05,10.9301,1057.14
8144.21,45.66,0.03,369,8790.7,1508.08,8.649,1310.97
7881.76,36.72,0.02,306,8031.75,1260.34,10.9409,1044.8
8080.9,41.83,0.02,335,8369.01,1365.78,9.3223,1134.86
8083.15,42.13,0.02,335,8364.46,1365.32,9.3378,1127.3
8099.43,42.24,0.02,333,8339.57,1356.01,9.4083,1136.85
8152.32,47.63,0.03,394,9074.27,1589.15,8.4877,1418.14
7890.12,36.96,0.02,307,8023.78,1269.41,10.894,1051.1
7890.13,36.93,0.02,309,8026.2,1263.41,10.9463,1049.19
8102.33,42.26,0.02,332,8345.91,1364.2,9.3801,1137.73
7885.14,37.06,0.02,309,8026.4,1275.13,10.9489,1061.24
8079.68,44.7,0.03,366,8734.53,1486.43,9.2639,1256.99
8095.41,42.32,0.02,332,8336.44,1353.15,9.3878,1129.11
8147.36,45.49,0.03,371,8797.68,1504.72,8.7139,1317.99
8146.16,45.57,0.03,372,8799.17,1509.35,8.6842,1316.67
8079.61,44.7,0.03,366,8746.08,1482.88,9.2352,1257.38
8085.73,42.15,0.02,335,8370.65,1369.26,9.3952,1140.66
8084.86,44.56,0.02,367,8753.26,1490.1,9.2405,1255.89
8106.6,42.37,0.02,332,8354.02,1358.08,9.3884,1133.48
8162.42,47.72,0.03,394,9094.0,1594.53,8.4746,1416.71
8110.4,42.25,0.02,332,8352.86,1357.02,9.3997,1136.13
8092.86,42.12,0.02,335,8374.62,1367.78,9.3907,1137.07
8111.93,42.23,0.02,332,8358.67,1355.74,9.415,1133.8
8115.17,42.58,0.02,333,8349.61,1357.77,9.4046,1125.78
8165.04,47.79,0.03,395,9094.96,1596.07,8.4856,1419.56
8165.24,47.8,0.03,397,9090.59,1594.64,8.4915,1412.17
8167.19,47.71,0.03,394,9088.81,1597.29,8.4434,1413.39
8093.53,42.2,0.02,337,8381.48,1370.29,9.3442,1135.87
7895.82,36.88,0.02,308,8035.82,1272.67,10.9624,1053.02
8118.07,42.42,0.02,333,8364.25,1352.89,9.3997,1132.93
7892.77,37.0,0.02,310,8043.67,1269.9,10.9711,1067.97
8121.86,42.64,0.02,333,8359.62,1359.12,9.434,1134.58
8097.41,44.64,0.03,367,8765.81,1496.42,9.3135,1265.64
8106.79,42.07,0.02,336,8389.74,1368.49,9.3678,1144.57
8096.68,44.75,0.03,369,8767.58,1494.2,9.29,1265.82
8121.67,42.54,0.02,332,8368.75,1366.89,9.4047,1134.24
7908.49,36.93,0.02,308,8050.28,1263.28,11.0009,1053.87
8124.99,42.55,0.02,334,8374.83,1361.82,9.4259,1139.21
8104.23,44.83,0.03,366,8775.1,1496.67,9.2815,1269.59
8180.59,48.09,0.03,396,9107.43,1602.53,8.5189,1429.76
8108.59,42.29,0.02,337,8403.15,1372.09,9.3824,1146.3
8129.74,42.7,0.02,333,8377.51,1362.35,9.4125,1142.31
8185.81,48.03,0.03,395,9120.35,1605.38,8.4848,1430.65
7920.11,36.97,0.02,309,8051.74,1267.87,10.9686,1062.97
8134.19,42.54,0.02,334,8381.91,1365.15,9.4042,1142.76
8140.43,42.67,0.02,334,8383.77,1362.47,9.4646,1145.62
8116.2,44.89,0.03,368,8785.34,1493.12,9.2814,1275.53
8183.17,46.28,0.03,372,8849.08,1512.54,8.7501,1328.18
8188.0,45.91,0.03,372,8851.18,1520.19,8.7634,1321.81
8197.21,48.06,0.03,397,9130.46,1602.83,8.4935,1434.53
8149.54,42.71,0.02,334,8388.67,1364.39,9.4613,1144.1
8132.74,47.11,0.03,391,9043.95,1588.13,8.369,1397.1
8132.17,47.25,0.03,391,9056.51,1582.03,8.3724,1396.93
7869.48,36.66,0.02,306,8003.21,1254.54,10.8362,1047.19
8131.0,46.98,0.03,393,9046.17,1576.81,8.4382,1398.1
8079.26,41.79,0.02,330,8319.17,1345.15,9.3204,1114.87
8081.21,42.0,0.02,329,8312.1,1346.19,9.3089,1119.11
8061.76,41.61,0.02,333,8347.83,1363.02,9.2871,1113.33
8057.67,44.03,0.02,365,8714.54,1484.35,9.1764,1244.5
8081.34,41.81,0.02,330,8320.48,1350.51,9.3404,1114.3
8133.77,47.3,0.03,389,9046.81,1578.76,8.4038,1401.56
8083.83,41.82,0.02,329,8313.68,1341.82,9.3215,1122.34
8061.76,44.08,0.02,364,8721.21,1477.89,9.2018,1244.22
8077.2,41.92,0.02,330,8311.38,1350.52,9.3483,1116.35
8126.29,45.26,0.03,369,8770.82,1489.98,8.6091,1304.4
8121.74,45.05,0.03,368,8769.18,1499.31,8.6242,1300.68
8085.46,41.87,0.02,329,8315.03,1361.32,9.3334,1110.59
8059.81,44.24,0.02,364,8719.12,1474.99,9.1498,1237.78
8060.01,44.1,0.02,364,8714.94,1477.43,9.1458,1241.06
8066.44,41.79,0.02,332,8347.94,1366.74,9.3019,1120.25
8065.92,41.75,0.02,333,8347.4,1357.0,9.2716,1119.91
8129.15,45.13,0.03,367,8775.01,1503.76,8.6387,1302.36
8140.12,47.22,0.03,392,9051.54,1580.09,8.3921,1393.89
8130.6,47.14,0.03,392,9051.82,1586.13,8.3766,1399.86
8065.18,44.28,0.02,363,8723.28,1483.52,9.1466,1242.69
8131.23,47.05,0.03,390,9049.53,1580.87,8.389,1395.68
7874.22,36.54,0.02,305,8008.74,1262.4,10.8606,1041.7
8129.9,45.09,0.03,369,8773.59,1496.22,8.6053,1303.63
8060.97,44.17,0.02,365,8725.95,1479.55,9.1954,1240.14
8127.43,45.08,0.03,368,8776.97,1497.78,8.6421,1299.06
8137.4,47.26,0.03,391,9055.34,1584.27,8.3806,1395.99
8082.81,41.89,0.02,331,8314.8,1342.22,9.3265,1118.16
7871.95,36.5,0.02,305,8011.03,1257.99,10.8416,1035.79
8130.56,47.24,0.03,391,9058.45,1583.17,8.3999,1403.03
7868.85,36.52,0.02,304,8011.77,1253.9,10.8816,1034.17
8136.39,47.3,0.03,393,9049.82,1583.04,8.4248,1402.25
7876.25,36.46,0.02,306,8007.22,1265.31,10.8903,1046.64
8135.38,47.36,0.03,392,9053.25,1588.02,8.4091,1400.02
8126.62,45.39,0.03,368,8775.16,1491.06,8.6127,1297.43
8074.62,41.68,0.02,327,8313.59,1352.14,9.3307,1117.48
8077.22,41.65,0.02,329,8313.03,1350.15,9.3243,1118.09
7872.71,36.54,0.02,306,8002.11,1261.3,10.8867,1036.09
8064.9,44.19,0.02,364,8723.85,1477.02,9.1903,1243.81
8130.4,45.3,0.03,368,8770.55,1498.47,8.5924,1301.5
8073.56,41.72,0.02,332,8340.7,1358.35,9.269,1124.11
8141.91,47.34,0.03,392,9041.85,1587.84,8.3939,1397.41
8135.23,47.21,0.03,393,9054.11,1584.02,8.4208,1398.98
8058.03,44.24,0.02,366,8715.59,1483.88,9.1921,1246.2
8061.62,44.08,0.02,362,8716.81,1483.24,9.1649,1252.12
8136.45,47.23,0.03,391,9048.46,1581.37,8.3938,1389.81
8140.07,47.34,0.03,393,9050.64,1586.52,8.4019,1407.0
8058.17,44.14,0.02,364,8721.51,1485.25,9.1803,1246.25
8078.45,41.81,0.02,330,8317.48,1350.69,9.3186,1116.39
8059.8,44.03,0.02,364,8719.24,1482.74,9.1716,1239.18
8077.65,41.86,0.02,330,8308.06,1341.23,9.3148,1123.72
8079.71,41.64,0.02,330,8318.83,1350.32,9.2976,1118.26
8065.65,41.72,0.02,333,8338.77,1365.12,9.2623,1127.42
8084.76,41.85,0.02,329,8314.03,1355.92,9.3232,1117.59
8081.42,41.75,0.02,329,8317.79,1348.89,9.3211,1116.48
8083.29,41.92,0.02,329,8315.58,1343.64,9.3269,1117.97
8057.97,44.02,0.02,364,8716.82,1477.14,9.1977,1245.05
8125.39,45.04,0.03,369,8772.89,1497.94,8.6137,1299.09
8081.77,41.86,0.02,327,8317.47,1353.71,9.328,1117.43
8079.62,41.54,0.02,330,8322.64,1349.97,9.3656,1126.22
8129.29,46.92,0.03,391,9052.46,1592.0,8.4013,1389.98
7868.51,36.46,0.02,306,8015.49,1254.59,10.8754,1048.47
8128.13,45.15,0.03,367,8772.77,1501.51,8.6103,1304.13
8085.48,42.2,0.02,331,8326.98,1345.78,9.3512,1129.03
8074.42,41.85,0.02,328,8315.53,1352.72,9.3259,1119.64
