sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_17,sensor_18,sensor_20,sensor_21
445.0,548.96,1341.91,1117.32,3.91,5.72,138.39,2211.91,8319.31,1.02,41.67,130.91,329,2212,10.64,6.378
445.0,549.47,1349.42,1116.59,3.91,5.71,138.49,2211.98,8324.0,1.02,41.81,131.18,330,2212,10.49,6.373
518.67,642.63,1582.32,1399.82,14.62,21.61,554.52,2387.98,9058.47,1.3,47.17,522.81,390,2388,39.14,23.3774
449.44,555.05,1357.37,1128.52,5.48,8.0,194.62,2222.94,8350.55,1.02,41.61,182.92,331,2223,15.0,8.8901
462.54,536.54,1253.92,1030.12,7.05,9.03,175.18,1915.34,8008.8,0.94,36.36,164.64,306,1915,14.3,8.4353
489.05,604.56,1496.91,1304.5,10.52,15.49,394.83,2318.79,8780.32,1.26,45.34,372.04,369,2319,28.72,17.1094
445.0,549.67,1347.13,1123.57,3.91,5.71,139.02,2211.91,8320.82,1.02,41.82,130.98,328,2212,10.57,6.3191
449.44,555.64,1347.46,1125.75,5.48,8.0,194.96,2222.93,8342.82,1.02,41.73,183.23,333,2223,14.96,9.0146
445.0,549.29,1346.4,1117.22,3.91,5.72,138.3,2211.98,8317.49,1.02,41.76,131.02,329,2212,10.55,6.4434
449.44,555.38,1358.48,1113.87,5.48,8.0,194.44,2222.95,8352.38,1.02,41.78,183.94,333,2223,14.91,8.9377
518.67,641.77,1585.73,1400.04,14.62,21.61,554.7,2388.0,9053.08,1.3,47.2,522.49,393,2388,38.91,23.4796
489.05,603.69,1493.57,1293.89,10.52,15.49,394.42,2318.85,8780.58,1.26,45.1,372.01,367,2319,28.7,17.2144
445.0,549.21,1353.87,1109.71,3.91,5.71,139.54,2211.99,8319.75,1.02,41.84,131.16,330,2212,10.57,6.2853
518.67,642.32,1585.09,1392.72,14.62,21.61,554.63,2387.96,9048.49,1.3,47.02,522.35,391,2388,39.18,23.4192
445.0,549.87,1349.56,1125.73,3.91,5.71,138.82,2211.96,8321.71,1.02,41.81,130.76,329,2212,10.74,6.4516
449.44,555.42,1357.05,1126.06,5.48,8.0,195.4,2222.95,8347.91,1.03,41.82,183.46,335,2223,15.04,8.9291
449.44,555.01,1357.78,1126.57,5.48,8.0,194.58,2222.94,8345.48,1.02,41.72,183.49,332,2223,14.84,9.0011
491.19,607.36,1481.04,1244.72,9.35,13.65,334.92,2323.87,8722.5,1.08,44.2,315.43,365,2324,24.66,14.76
489.05,603.99,1496.74,1302.84,10.52,15.49,394.75,2318.81,8774.83,1.26,45.24,372.02,368,2319,28.53,17.1281
491.19,606.87,1484.93,1246.68,9.35,13.65,334.8,2323.92,8719.35,1.08,44.18,315.26,363,2324,24.63,14.6864
445.0,548.98,1349.62,1119.72,3.91,5.71,138.44,2211.94,8316.86,1.02,41.75,130.58,330,2212,10.62,6.3983
491.19,606.4,1476.66,1244.53,9.35,13.65,335.11,2323.84,8722.58,1.07,44.24,315.01,364,2324,24.51,14.7343
489.05,603.5,1495.47,1302.75,10.52,15.49,394.78,2318.8,8777.04,1.26,45.19,371.49,370,2319,28.82,17.2118
462.54,536.8,1254.66,1038.15,7.05,9.03,176.14,1915.35,8007.92,0.94,36.74,164.77,306,1915,14.23,8.5516
462.54,536.42,1259.91,1040.18,7.05,9.03,175.26,1915.31,8007.74,0.93,36.63,165.14,306,1915,14.41,8.6404
462.54,536.78,1263.05,1040.05,7.05,9.03,175.5,1915.42,8008.17,0.94,36.56,165.02,306,1915,14.2,8.5199
449.44,555.45,1357.08,1113.12,5.48,8.0,194.6,2222.98,8354.58,1.02,41.72,183.01,333,2223,14.86,8.9084
445.0,549.6,1354.43,1117.28,3.91,5.71,138.97,2211.99,8318.16,1.02,41.85,130.8,329,2212,10.64,6.3474
518.67,641.94,1576.96,1404.93,14.62,21.61,554.25,2388.05,9057.05,1.3,47.3,522.52,390,2388,39.18,23.4445
445.0,548.93,1351.33,1124.65,3.91,5.71,139.52,2211.91,8323.65,1.02,41.92,130.76,330,2212,10.66,6.3181
462.54,536.06,1254.45,1039.55,7.05,9.03,175.66,1915.3,8013.27,0.94,36.55,164.91,306,1915,14.42,8.6259
462.54,536.71,1255.04,1039.92,7.05,9.03,175.33,1915.37,8009.28,0.94,36.51,165.34,308,1915,14.3,8.7259
462.54,536.09,1262.33,1038.76,7.05,9.02,176.05,1915.33,8011.43,0.94,36.64,165.26,305,1915,14.39,8.5682
489.05,604.76,1493.73,1300.6,10.52,15.49,395.52,2318.82,8782.3,1.26,45.09,372.39,368,2319,28.68,17.2564
445.0,549.12,1348.05,1118.64,3.91,5.71,139.2,2211.94,8320.86,1.02,41.77,130.95,329,2212,10.58,6.3694
462.54,536.79,1258.21,1036.83,7.05,9.03,175.57,1915.34,8009.21,0.94,36.55,165.05,306,1915,14.48,8.5209
462.54,536.3,1253.83,1035.67,7.05,9.02,175.76,1915.32,8009.52,0.94,36.42,165.29,307,1915,14.32,8.4982
462.54,536.74,1259.62,1043.65,7.05,9.02,176.32,1915.32,8003.17,0.94,36.53,164.22,308,1915,14.25,8.7129
462.54,536.72,1256.04,1039.74,7.05,9.03,175.65,1915.35,8004.29,0.94,36.55,164.78,306,1915,14.35,8.5565
445.0,549.27,1345.11,1122.27,3.91,5.71,138.89,2211.98,8324.72,1.02,41.92,130.62,329,2212,10.77,6.423
489.05,603.85,1497.02,1303.24,10.52,15.49,394.8,2318.84,8778.43,1.26,45.13,372.32,367,2319,28.64,17.2393
518.67,641.92,1580.89,1404.35,14.62,21.61,554.92,2388.02,9054.91,1.3,47.01,522.36,391,2388,38.99,23.383
445.0,549.2,1345.79,1123.66,3.91,5.71,139.28,2211.94,8319.8,1.02,41.92,130.98,330,2212,10.45,6.4002
489.05,604.32,1492.06,1295.94,10.52,15.49,395.01,2318.83,8778.84,1.26,45.15,371.99,369,2319,28.56,17.2967
445.0,549.6,1349.36,1118.74,3.91,5.71,138.6,2211.98,8319.87,1.02,42.03,130.24,330,2212,10.51,6.4432
445.0,549.36,1346.79,1114.16,3.91,5.72,139.34,2211.97,8314.53,1.02,41.73,130.8,330,2212,10.59,6.4551
445.0,549.62,1351.42,1124.36,3.91,5.72,138.02,2211.98,8323.74,1.02,41.78,130.59,330,2212,10.63,6.2712
462.54,536.78,1257.21,1042.45,7.05,9.03,176.58,1915.34,8012.55,0.94,36.46,164.97,306,1915,14.52,8.5341
518.67,641.97,1583.25,1404.45,14.62,21.6,553.5,2388.06,9056.19,1.3,47.13,522.32,391,2388,38.86,23.4602
489.05,604.95,1504.39,1301.31,10.52,15.49,395.89,2318.84,8780.77,1.26,45.15,372.38,367,2319,28.74,17.2124
462.54,535.88,1247.9,1036.17,7.05,9.03,175.75,1915.27,8011.39,0.94,36.5,165.1,306,1915,14.34,8.6313
491.19,606.88,1483.31,1251.44,9.35,13.65,334.92,2323.93,8718.71,1.08,44.12,315.12,364,2324,24.67,14.7712
449.44,555.48,1356.64,1131.1,5.48,8.0,194.98,2222.94,8348.45,1.02,41.71,183.3,334,2223,14.8,8.9611
491.19,606.55,1485.81,1241.63,9.35,13.65,334.44,2323.93,8722.51,1.08,44.07,315.15,363,2324,24.48,14.7033
491.19,607.34,1483.4,1245.55,9.35,13.65,334.47,2323.89,8727.59,1.08,44.21,315.07,362,2324,24.52,14.6142
518.67,642.26,1590.98,1401.96,14.62,21.61,554.15,2388.06,9055.43,1.3,47.15,521.23,393,2388,39.13,23.3822
445.0,549.28,1351.06,1125.07,3.91,5.72,138.93,2211.94,8323.88,1.02,41.8,130.53,329,2212,10.58,6.3261
449.44,555.55,1362.28,1127.33,5.48,8.0,194.25,2222.9,8343.79,1.02,41.73,182.83,331,2223,15.0,8.888
489.05,604.45,1495.78,1303.42,10.52,15.49,394.34,2318.88,8776.99,1.26,45.23,371.87,368,2319,28.63,17.1308
462.54,536.72,1259.53,1042.38,7.05,9.03,175.44,1915.34,8008.29,0.94,36.63,165.38,307,1915,14.32,8.5611
489.05,604.66,1498.32,1307.94,10.52,15.49,394.9,2318.89,8775.71,1.26,45.43,372.29,369,2319,28.5,17.2295
491.19,607.44,1479.21,1253.57,9.35,13.65,335.31,2323.9,8731.74,1.08,44.22,314.98,364,2324,24.57,14.6687
449.44,555.79,1367.22,1117.86,5.48,8.0,194.21,2222.99,8346.7,1.02,41.85,182.98,335,2223,15.07,8.9477
518.67,642.14,1589.43,1400.03,14.62,21.61,553.72,2388.06,9059.68,1.3,47.35,522.57,391,2388,38.93,23.4112
445.0,549.61,1352.48,1128.1,3.91,5.72,138.78,2211.95,8324.21,1.02,42.04,130.71,330,2212,10.71,6.375
491.19,607.42,1472.21,1241.27,9.35,13.65,335.09,2323.9,8725.1,1.08,44.38,315.51,364,2324,24.64,14.687
489.05,605.05,1499.82,1304.96,10.52,15.49,394.84,2318.9,8773.8,1.26,45.33,372.23,367,2319,28.83,17.2667
489.05,604.89,1504.64,1306.79,10.52,15.49,394.83,2318.91,8776.64,1.26,45.25,371.45,370,2319,28.68,17.1975
518.67,642.57,1584.08,1399.47,14.62,21.61,553.5,2388.06,9060.74,1.3,47.27,521.6,392,2388,38.92,23.3724
518.67,641.98,1586.2,1399.49,14.62,21.61,553.88,2388.06,9054.66,1.3,47.38,521.74,392,2388,38.76,23.367
449.44,556.04,1365.88,1124.92,5.48,8.0,193.99,2222.96,8363.61,1.02,41.84,183.36,334,2223,15.07,8.8807
462.54,536.68,1264.71,1044.58,7.05,9.02,176.86,1915.34,8015.61,0.94,36.71,164.85,306,1915,14.31,8.5528
445.0,549.37,1343.61,1117.64,3.91,5.72,138.63,2211.96,8320.14,1.02,42.01,130.36,330,2212,10.83,6.4044
449.44,555.83,1362.05,1127.4,5.48,8.0,193.66,2222.94,8347.85,1.02,41.92,183.13,333,2223,14.85,8.8817
462.54,536.39,1256.06,1043.96,7.05,9.03,175.64,1915.33,8015.42,0.94,36.6,164.61,307,1915,14.42,8.5844
462.54,536.42,1258.88,1047.36,7.05,9.02,175.26,1915.38,8018.39,0.94,36.39,164.62,307,1915,14.37,8.5977
489.05,604.83,1499.64,1305.45,10.52,15.49,395.08,2318.89,8783.65,1.26,45.38,371.5,368,2319,28.66,17.1825
445.0,549.41,1354.64,1119.5,3.91,5.71,138.99,2211.95,8315.41,1.02,41.93,131.09,331,2212,10.7,6.2204
462.54,536.88,1262.89,1047.9,7.05,9.03,175.76,1915.43,8017.92,0.94,36.62,165.24,307,1915,14.36,8.596
489.05,604.21,1496.05,1303.37,10.52,15.49,394.73,2318.86,8782.5,1.26,45.21,372.05,370,2319,28.64,17.0864
489.05,604.96,1497.48,1309.51,10.52,15.49,394.84,2318.97,8776.97,1.26,45.32,372.08,369,2319,28.54,17.2152
445.0,549.71,1346.5,1128.12,3.91,5.71,138.9,2211.95,8325.17,1.02,42.0,130.63,328,2212,10.6,6.3262
462.54,536.47,1263.06,1047.06,7.05,9.03,176.31,1915.36,8008.42,0.94,36.79,165.13,305,1915,14.34,8.5783
491.19,607.15,1488.0,1249.18,9.35,13.65,334.78,2323.93,8717.39,1.08,44.36,314.78,365,2324,24.5,14.5827
489.05,604.51,1500.31,1311.76,10.52,15.49,395.14,2318.91,8781.39,1.26,45.36,371.14,368,2319,28.47,17.1616
491.19,607.88,1487.96,1249.36,9.35,13.66,334.58,2323.97,8729.54,1.08,44.24,315.15,366,2324,24.59,14.6664
445.0,549.5,1352.11,1124.31,3.91,5.71,138.56,2211.88,8323.19,1.02,41.96,130.43,330,2212,10.52,6.3291
445.0,549.67,1354.31,1131.36,3.91,5.71,139.07,2211.88,8320.61,1.02,42.14,130.62,331,2212,10.67,6.404
491.19,607.14,1487.67,1247.86,9.35,13.65,334.94,2323.98,8721.88,1.08,44.44,314.41,366,2324,24.49,14.7358
449.44,555.98,1364.41,1130.55,5.48,8.0,195.38,2222.93,8348.48,1.02,42.02,183.36,333,2223,14.84,8.8571
491.19,607.17,1483.92,1250.01,9.35,13.65,334.36,2324.06,8728.2,1.08,44.4,315.07,365,2324,24.5,14.718
445.0,549.49,1345.86,1126.21,3.91,5.71,138.46,2211.94,8328.6,1.02,42.01,130.36,330,2212,10.55,6.3761
489.05,604.44,1501.56,1313.75,10.52,15.49,395.11,2318.87,8778.68,1.26,45.45,371.96,371,2319,28.46,17.1783
491.19,608.5,1481.08,1246.88,9.35,13.66,334.93,2323.96,8724.19,1.07,44.46,314.74,364,2324,24.49,14.7131
491.19,607.76,1485.47,1258.73,9.35,13.66,334.59,2323.99,8721.32,1.08,44.42,314.75,364,2324,24.4,14.778
518.67,642.76,1592.03,1410.08,14.62,21.61,553.46,2388.08,9064.79,1.3,47.68,521.33,393,2388,38.88,23.1825
489.05,604.8,1501.3,1304.49,10.52,15.49,393.98,2318.93,8776.09,1.26,45.54,371.62,368,2319,28.45,17.118
491.19,607.23,1480.35,1256.08,9.35,13.65,334.27,2324.0,8723.72,1.08,44.66,315.22,366,2324,24.45,14.6555
518.67,642.78,1588.44,1413.23,14.62,21.61,553.74,2388.11,9061.95,1.3,47.57,521.49,393,2388,38.77,23.3072
489.05,605.0,1498.77,1318.38,10.52,15.49,395.11,2318.97,8784.65,1.26,45.58,371.6,370,2319,28.52,17.1666
462.54,537.06,1262.1,1058.76,7.05,9.03,175.04,1915.36,8019.57,0.94,36.74,164.58,308,1915,14.16,8.5507
449.44,556.1,1361.35,1134.3,5.48,8.0,194.54,2223.01,8348.15,1.02,42.17,182.55,336,2223,14.75,8.7941
489.05,605.02,1495.3,1311.63,10.52,15.49,394.9,2318.98,8780.3,1.26,45.54,371.58,370,2319,28.46,17.0725
445.0,549.22,1353.0,1129.1,3.91,5.72,138.56,2211.9,8330.4,1.02,42.31,130.74,331,2212,10.63,6.3207
445.0,550.11,1355.95,1132.95,3.91,5.72,137.97,2211.9,8325.9,1.02,42.13,130.27,331,2212,10.58,6.3363
518.67,642.91,1590.9,1421.12,14.62,21.61,552.45,2388.15,9055.35,1.3,47.68,520.83,394,2388,38.8,23.2781
462.54,536.84,1266.34,1056.15,7.05,9.03,175.49,1915.32,8011.45,0.94,36.76,165.31,308,1915,14.18,8.5035
449.44,556.04,1373.24,1139.78,5.48,8.0,194.26,2222.95,8355.07,1.02,42.27,183.06,336,2223,14.9,8.9709
518.67,643.19,1587.49,1412.64,14.62,21.61,552.54,2388.13,9057.39,1.3,47.82,521.18,395,2388,38.88,23.2347
489.05,604.76,1506.71,1312.16,10.52,15.5,393.47,2318.94,8778.5,1.26,45.5,371.35,369,2319,28.5,17.111
449.44,555.43,1374.53,1135.65,5.48,8.0,194.63,2222.99,8355.61,1.02,42.12,182.78,334,2223,14.81,8.905
445.0,549.99,1348.03,1132.29,3.91,5.72,138.4,2211.84,8322.01,1.02,42.29,130.45,332,2212,10.47,6.3439
445.0,549.92,1356.61,1130.26,3.91,5.72,138.74,2211.81,8329.66,1.02,42.43,130.83,331,2212,10.51,6.2847
449.44,556.18,1378.14,1123.85,5.48,8.0,194.37,2222.98,8349.92,1.02,42.27,182.63,334,2223,14.56,8.7556
462.54,537.22,1260.47,1055.45,7.05,9.03,175.69,1915.43,8012.35,0.94,37.09,164.36,309,1915,14.18,8.4925
518.67,643.21,1588.85,1417.5,14.62,21.61,552.68,2388.13,9066.1,1.3,47.77,521.06,395,2388,38.86,23.2293
462.54,537.11,1271.67,1054.91,7.05,9.03,175.31,1915.41,8020.99,0.94,37.1,164.48,307,1915,14.31,8.5376
449.44,556.69,1366.54,1138.26,5.48,8.0,193.89,2222.96,8350.83,1.02,42.36,183.11,334,2223,14.8,8.9218
489.05,605.79,1505.92,1316.05,10.52,15.5,394.53,2319.09,8786.16,1.26,45.65,371.4,369,2319,28.4,16.9896
491.19,608.11,1492.61,1258.84,9.35,13.66,334.51,2324.09,8725.14,1.07,44.64,314.67,365,2324,24.49,14.5734
489.05,604.99,1507.23,1325.7,10.52,15.5,393.72,2319.05,8792.66,1.26,45.74,370.73,371,2319,28.23,16.9258
491.19,608.08,1487.77,1261.37,9.35,13.66,333.47,2324.07,8724.76,1.08,44.69,314.08,368,2324,24.32,14.566
489.05,605.33,1508.91,1316.41,10.52,15.5,392.92,2319.09,8780.9,1.26,46.06,370.13,371,2319,28.36,17.0923
445.0,549.99,1361.38,1136.46,3.91,5.72,138.73,2211.75,8320.58,1.02,42.47,130.01,331,2212,10.56,6.3024
489.05,605.62,1506.3,1324.3,10.52,15.5,393.94,2319.08,8778.43,1.26,45.76,370.41,373,2319,28.22,17.0133
518.67,643.54,1600.57,1428.12,14.62,21.61,551.87,2388.21,9068.26,1.3,48.09,519.98,396,2388,38.89,23.1133
445.0,550.5,1358.0,1143.42,3.91,5.72,137.88,2211.79,8325.5,1.02,42.6,130.09,332,2212,10.52,6.2998
445.0,549.97,1356.41,1137.7,3.91,5.71,137.63,2211.77,8329.84,1.02,42.87,130.45,334,2212,10.5,6.2692
518.67,643.76,1599.46,1428.4,14.62,21.61,550.6,2388.26,9066.52,1.3,48.02,519.82,396,2388,38.45,23.0966
449.44,556.34,1376.68,1151.5,5.48,8.0,193.74,2222.96,8359.69,1.02,42.38,182.64,337,2223,14.62,8.8083
449.44,556.46,1371.61,1137.88,5.48,8.0,194.38,2223.01,8356.94,1.02,42.52,182.29,337,2223,14.62,8.894
462.54,537.33,1269.69,1067.67,7.05,9.03,174.62,1915.27,8019.58,0.94,37.37,164.21,310,1915,14.17,8.529
462.54,537.27,1264.71,1055.93,7.05,9.03,174.1,1915.33,8021.02,0.94,37.35,164.17,310,1915,14.07,8.5582
518.67,643.96,1607.14,1433.63,14.62,21.61,550.62,2388.27,9057.78,1.3,48.27,519.43,395,2388,38.3,23.146
445.0,549.75,1353.14,1130.65,3.91,5.71,138.78,2211.78,8314.84,1.02,42.17,130.78,331,2212,10.53,6.3359
462.54,536.7,1263.33,1049.81,7.05,9.03,175.52,1915.25,8006.19,0.94,36.63,164.53,307,1915,14.23,8.5701
491.19,607.68,1500.61,1255.05,9.35,13.66,334.88,2323.92,8721.68,1.08,44.5,314.78,365,2324,24.36,14.5718
489.05,604.81,1491.86,1313.54,10.52,15.49,394.67,2318.97,8780.38,1.26,45.66,371.25,370,2319,28.66,17.153
491.19,607.8,1485.17,1251.43,9.35,13.66,334.49,2323.97,8725.62,1.08,44.55,314.6,364,2324,24.63,14.5304
449.44,555.68,1371.67,1128.38,5.48,8.0,193.77,2222.96,8345.61,1.02,42.03,183.0,335,2223,14.88,8.8596
445.0,549.54,1353.98,1124.89,3.91,5.72,138.86,2211.81,8323.26,1.02,42.06,130.21,331,2212,10.46,6.3547
491.19,607.69,1483.73,1260.88,9.35,13.66,334.2,2323.95,8728.85,1.08,44.34,314.81,365,2324,24.61,14.6901
445.0,549.33,1359.02,1121.09,3.91,5.71,137.84,2211.78,8319.94,1.02,42.52,130.57,332,2212,10.58,6.3524
489.05,604.79,1502.06,1311.37,10.52,15.49,394.19,2318.97,8774.65,1.26,45.62,371.24,369,2319,28.38,17.1282
491.19,607.98,1491.57,1250.18,9.35,13.65,334.99,2323.99,8716.9,1.08,44.23,315.01,365,2324,24.52,14.6653
445.0,549.75,1349.69,1124.88,3.91,5.72,138.24,2211.85,8321.16,1.02,42.19,130.4,332,2212,10.8,6.3799
449.44,555.62,1364.76,1133.32,5.48,8.0,194.89,2222.86,8351.3,1.02,41.87,183.27,333,2223,14.66,8.7777
462.54,536.99,1266.75,1049.07,7.05,9.02,174.73,1915.32,8005.29,0.94,36.82,165.23,306,1915,14.41,8.5514
491.19,607.47,1481.66,1255.86,9.35,13.66,334.27,2323.99,8720.78,1.08,44.4,314.73,364,2324,24.36,14.653
449.44,555.31,1360.42,1132.97,5.48,8.0,193.72,2222.84,8348.87,1.02,42.03,183.25,333,2223,14.74,8.8918
462.54,537.39,1265.13,1052.44,7.05,9.03,175.36,1915.29,8006.75,0.94,37.08,164.67,307,1915,14.33,8.5937
449.44,555.84,1369.93,1132.54,5.48,8.0,194.28,2222.83,8347.26,1.02,42.12,182.89,333,2223,14.92,8.9648
491.19,607.16,1485.29,1251.82,9.35,13.66,333.67,2323.97,8717.3,1.08,44.28,314.33,367,2324,24.46,14.7566
462.54,536.23,1266.71,1050.28,7.05,9.03,175.55,1915.29,8006.39,0.94,36.75,164.32,307,1915,14.25,8.6223
445.0,549.31,1358.68,1132.6,3.91,5.72,138.24,2211.78,8318.92,1.02,42.2,130.78,331,2212,10.51,6.3565
449.44,555.43,1370.77,1135.13,5.48,8.0,194.42,2222.89,8341.81,1.02,41.97,182.81,334,2223,14.76,8.8252
491.19,607.03,1490.68,1256.42,9.35,13.65,334.25,2323.99,8719.0,1.07,44.52,315.16,366,2324,24.53,14.6478
462.54,536.18,1258.21,1050.61,7.05,9.03,174.96,1915.24,8008.57,0.94,36.65,163.99,306,1915,14.32,8.5129
445.0,550.15,1351.16,1123.76,3.91,5.72,138.79,2211.77,8309.67,1.02,42.12,130.39,332,2212,10.66,6.3688
449.44,555.99,1368.74,1135.14,5.48,8.0,194.24,2222.86,8344.39,1.02,42.17,182.9,336,2223,14.74,8.943
489.05,605.04,1509.56,1307.48,10.52,15.49,394.55,2319.0,8774.38,1.26,45.61,371.18,370,2319,28.66,17.046
462.54,537.06,1266.25,1042.87,7.05,9.02,175.8,1915.26,8009.58,0.94,36.75,164.83,306,1915,14.45,8.5206
489.05,605.27,1501.5,1311.68,10.52,15.5,395.08,2318.98,8771.21,1.26,45.59,372.1,370,2319,28.42,17.1284
445.0,549.23,1352.69,1131.72,3.91,5.71,138.86,2211.8,8313.41,1.02,42.14,130.89,330,2212,10.56,6.2875
491.19,607.35,1494.29,1245.51,9.35,13.66,334.43,2324.05,8720.98,1.08,44.49,314.94,366,2324,24.57,14.5897
449.44,556.06,1367.54,1132.72,5.48,8.0,194.37,2222.9,8346.74,1.02,42.0,182.9,335,2223,14.81,8.883
462.54,536.75,1265.18,1043.67,7.05,9.03,175.55,1915.28,8012.54,0.94,36.65,164.83,309,1915,14.33,8.4939
491.19,607.62,1485.97,1254.39,9.35,13.66,334.37,2324.0,8722.51,1.07,44.51,315.03,366,2324,24.65,14.6085
449.44,555.49,1371.42,1128.8,5.48,8.0,194.0,2222.93,8348.51,1.02,42.02,182.82,333,2223,14.77,8.8576
489.05,605.01,1499.29,1314.59,10.52,15.49,393.57,2319.02,8784.76,1.26,45.36,371.73,373,2319,28.53,17.1309
489.05,604.36,1499.12,1313.14,10.52,15.49,394.52,2318.97,8774.55,1.26,45.69,371.78,371,2319,28.6,17.0949
449.44,555.46,1370.66,1125.04,5.48,8.0,194.91,2222.91,8343.27,1.02,41.96,183.3,334,2223,14.94,8.9344
489.05,605.23,1512.29,1311.69,10.52,15.49,394.54,2318.98,8779.85,1.26,45.66,371.18,369,2319,28.45,17.059
491.19,607.72,1487.49,1248.12,9.35,13.66,334.48,2323.99,8720.06,1.08,44.52,315.22,365,2324,24.54,14.4902
445.0,549.72,1356.53,1130.53,3.91,5.71,138.43,2211.76,8316.72,1.02,42.13,130.97,330,2212,10.5,6.3609
491.19,607.71,1482.04,1245.77,9.35,13.66,333.27,2324.0,8723.51,1.08,44.41,314.78,365,2324,24.48,14.6342
489.05,604.84,1500.21,1308.9,10.52,15.49,393.76,2318.93,8775.75,1.26,45.67,370.87,369,2319,28.43,16.9908
462.54,537.24,1258.61,1052.65,7.05,9.03,175.87,1915.33,8012.13,0.94,36.74,164.73,309,1915,14.14,8.7176
445.0,550.3,1351.14,1121.92,3.91,5.72,139.33,2211.84,8322.1,1.02,42.2,131.05,331,2212,10.49,6.3194
489.05,605.0,1503.31,1311.4,10.52,15.49,393.68,2318.98,8777.54,1.26,45.7,371.48,370,2319,28.52,17.0971
491.19,607.55,1480.58,1254.47,9.35,13.66,334.71,2323.92,8720.88,1.08,44.67,314.73,364,2324,24.36,14.6492
462.54,536.77,1269.61,1051.18,7.05,9.03,175.19,1915.29,8003.3,0.94,36.88,164.83,307,1915,14.25,8.6031
445.0,549.84,1357.19,1125.33,3.91,5.71,138.82,2211.84,8316.23,1.02,42.18,130.88,332,2212,10.4,6.3501
449.44,555.97,1369.9,1130.12,5.48,8.0,194.85,2222.87,8353.96,1.02,41.9,183.49,332,2223,14.8,8.8401
462.54,537.12,1262.04,1047.1,7.05,9.03,175.56,1915.3,8003.91,0.94,36.86,164.41,306,1915,14.37,8.6398
449.44,556.62,1362.91,1129.09,5.48,8.0,194.22,2222.94,8347.7,1.02,41.95,183.3,336,2223,14.85,8.8946
518.67,642.96,1591.11,1413.31,14.62,21.61,553.11,2388.07,9060.65,1.3,47.52,521.33,395,2388,38.73,23.2847
462.54,536.18,1257.48,1050.77,7.05,9.03,175.76,1915.28,8007.89,0.93,36.89,164.23,306,1915,14.45,8.5444
489.05,604.35,1499.55,1309.89,10.52,15.49,394.17,2319.02,8779.32,1.26,45.58,371.44,368,2319,28.57,17.063
518.67,642.42,1600.76,1408.01,14.62,21.61,553.34,2388.13,9051.44,1.3,47.6,521.61,394,2388,38.75,23.3427
518.67,642.62,1592.61,1411.1,14.62,21.61,552.63,2388.15,9049.99,1.3,47.72,521.5,395,2388,38.75,23.267
489.05,604.97,1497.36,1315.49,10.52,15.5,393.17,2318.96,8775.58,1.26,45.48,371.36,370,2319,28.54,17.1205
489.05,604.65,1498.85,1315.36,10.52,15.49,394.16,2319.01,8778.95,1.26,45.5,371.27,370,2319,28.51,17.0975
449.44,555.71,1368.51,1133.56,5.48,8.0,194.36,2222.89,8349.16,1.02,42.0,182.86,334,2223,14.77,8.8542
489.05,605.36,1495.22,1307.17,10.52,15.49,394.54,2318.96,8783.02,1.26,45.57,371.55,370,2319,28.49,17.1448
462.54,536.61,1261.2,1054.2,7.05,9.03,175.75,1915.27,8007.79,0.94,36.95,164.7,308,1915,14.46,8.6382
462.54,536.89,1261.62,1056.6,7.05,9.03,175.26,1915.25,8011.84,0.94,36.78,164.47,308,1915,14.28,8.5825
518.67,642.53,1593.22,1409.97,14.62,21.61,552.94,2388.14,9055.94,1.3,47.55,521.74,394,2388,38.62,23.2693
518.67,642.71,1595.12,1416.76,14.62,21.61,553.39,2388.15,9048.58,1.3,47.55,521.52,395,2388,38.84,23.1852
518.67,642.67,1588.56,1403.06,14.62,21.61,553.04,2388.2,9058.45,1.3,47.66,521.06,394,2388,38.75,23.3091
449.44,556.09,1367.94,1127.24,5.48,8.0,194.65,2222.91,8344.74,1.02,42.07,182.79,335,2223,14.66,8.9026
489.05,605.02,1506.03,1311.16,10.52,15.5,393.88,2318.97,8778.5,1.26,45.64,371.25,370,2319,28.49,17.1049
462.54,536.82,1265.91,1050.97,7.05,9.03,175.0,1915.24,8000.56,0.94,36.79,164.36,307,1915,14.23,8.5605
489.05,604.77,1504.13,1310.86,10.52,15.49,394.04,2319.01,8779.26,1.26,45.64,371.0,371,2319,28.51,17.1511
445.0,549.57,1356.96,1134.42,3.91,5.72,139.29,2211.8,8327.56,1.02,42.17,130.25,333,2212,10.5,6.4431
445.0,549.45,1351.35,1131.53,3.91,5.71,138.48,2211.79,8319.64,1.02,42.26,130.43,332,2212,10.6,6.4322
462.54,537.25,1259.36,1053.51,7.05,9.03,175.4,1915.25,8004.25,0.94,36.74,164.17,308,1915,14.13,8.5009
491.19,607.3,1489.47,1252.21,9.35,13.66,333.56,2324.04,8725.66,1.08,44.53,314.67,367,2324,24.54,14.6483
445.0,549.54,1362.89,1138.72,3.91,5.72,138.46,2211.81,8320.2,1.02,42.28,130.04,331,2212,10.56,6.3341
449.44,555.49,1367.61,1134.98,5.48,8.0,195.0,2222.88,8350.71,1.02,41.99,183.08,335,2223,14.8,8.9582
489.05,605.58,1509.4,1319.99,10.52,15.49,394.36,2318.96,8780.63,1.26,45.77,371.49,370,2319,28.24,17.0188
